contig	unamb_read_count_gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	unamb_read_count_gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	unamb_read_count_gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	unamb_read_count_gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	unamb_read_count_gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	unamb_read_count_gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482,_complete_sequence	unamb_read_count_gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome,_complete_genome	unamb_read_count_gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03,_complete_sequence	unamb_read_count_gi|375356399|ref|NC_016776.1|_Bacteroides_fragilis_638R,_complete_genome	unamb_read_count_gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656,_complete_genome	unamb_read_count_gi|312132275|ref|NC_014656.1|_Bifidobacterium_longum_subsp._longum_BBMN68_chromosome,_complete_genome	unamb_read_count_gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome,_complete_genome	unamb_read_count_gi|319899888|ref|NC_014933.1|_Bacteroides_helcogenes_P_36-108_chromosome,_complete_genome	unamb_read_count_gi|116334879|ref|NC_008499.1|_Lactobacillus_brevis_ATCC_367_plasmid_2,_complete_sequence	unamb_read_count_gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome,_complete_genome	unamb_read_count_gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome,_complete_genome	unamb_read_count_gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB,_complete_sequence	unamb_read_count_gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome,_complete_genome	unamb_read_count_gi|383843669|ref|NC_017179.1|_Clostridium_difficile_BI1,_complete_genome	unamb_read_count_gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6,_complete_genome	amb_read_count_gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	amb_read_count_gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	amb_read_count_gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	amb_read_count_gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	amb_read_count_gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	amb_read_count_gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482,_complete_sequence	amb_read_count_gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome,_complete_genome	amb_read_count_gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03,_complete_sequence	amb_read_count_gi|375356399|ref|NC_016776.1|_Bacteroides_fragilis_638R,_complete_genome	amb_read_count_gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656,_complete_genome	amb_read_count_gi|312132275|ref|NC_014656.1|_Bifidobacterium_longum_subsp._longum_BBMN68_chromosome,_complete_genome	amb_read_count_gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome,_complete_genome	amb_read_count_gi|319899888|ref|NC_014933.1|_Bacteroides_helcogenes_P_36-108_chromosome,_complete_genome	amb_read_count_gi|116334879|ref|NC_008499.1|_Lactobacillus_brevis_ATCC_367_plasmid_2,_complete_sequence	amb_read_count_gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome,_complete_genome	amb_read_count_gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome,_complete_genome	amb_read_count_gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB,_complete_sequence	amb_read_count_gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome,_complete_genome	amb_read_count_gi|383843669|ref|NC_017179.1|_Clostridium_difficile_BI1,_complete_genome	amb_read_count_gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6,_complete_genome
contig-2007.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0
contig-2007.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-503.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228297	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4510	0	0	2	0
contig-503.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2006	0	0	0	0
contig-2007.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2007.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0
contig-1001026.5	0	0	0	0	0	0	0	431144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16865	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001026.4	0	0	0	0	0	0	0	271750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001026.3	0	0	0	0	0	0	0	268531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001026.2	0	0	0	0	0	0	0	269830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001026.1	0	0	0	0	0	0	0	265666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5168	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001026.0	0	0	0	0	0	0	0	257854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12581	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001516	0	0	0	0	0	12325	0	0	73722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26452	0	0	101539	0	0	0	0	0	0	0	0	0	0	0
contig-1001511	1093	118	87	16	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	337	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001510	24203	5912	2097	2418	3112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38115	8181	2489	4221	6105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001041	13741	1831	1208	1218	1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4143	897	354	378	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1990.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1645.8	0	0	0	0	0	0	0	0	0	0	0	278701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1129	0	0	0	0	0	0	0	0
contig-1645.9	0	0	0	0	0	0	0	0	0	0	0	277877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1645.2	0	0	0	0	0	0	0	0	0	0	0	278113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1645.3	0	0	0	0	0	0	0	0	0	23	0	272143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6449	0	0	0	0	0	0	0	0
contig-1645.0	0	0	0	0	0	0	0	0	0	0	0	269536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10992	0	0	0	0	0	0	0	0
contig-1645.1	0	0	0	0	0	0	0	0	0	0	0	265658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13037	0	0	0	0	0	0	0	0
contig-1645.6	0	0	0	0	0	0	0	0	0	0	0	276715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1278	6	218	2	17	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2223	3928	1239	5920	8539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1645.4	0	0	0	0	0	0	0	0	0	0	0	278390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1645.5	0	0	0	0	0	0	0	0	0	0	0	273247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5108	0	0	0	0	0	0	0	0
contig-1029.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1029.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0
contig-1029.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447	0
contig-1029.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1029.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1029.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
contig-1029.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1029.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1029.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1029.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001813.2	0	0	0	0	0	0	0	0	0	0	0	275915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987	0	0	0	0	0	0	0	0
contig-1001521	45416	10867	4121	4215	6100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26084	3383	2318	14786	20954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-928	137585	34381	12210	12399	17669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40766	9596	2265	959	2279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001419	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001418	1761	362	263	93	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52696	11806	3565	2910	2772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1733.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0
contig-1733.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2267	0	0	0
contig-1733.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1733.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001148	0	8209	0	3157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4000637	156611	38679	13361	14268	20647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9750	2595	942	904	1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001439	29	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6620	0	0	28032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-706.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1631	0	0	0
contig-4000639	23905	5910	2177	2254	3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20379	4935	1820	1702	2678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001413	100790	25459	8855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001373.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11408	0
contig-1001373.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6541	0
contig-1001373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2042	0
contig-7000525	6	1	1800	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8229	0	2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001146	11686	3724	961	5	1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231685	55941	20188	432	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001141	17662	4293	1638	1706	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37706	6146	2156	2181	2978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001329	12	3	2	93	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470	230	465	13642	2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1001384.1	0	295228	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24653	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2001140	0	11910	4185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1251	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000475	7195	57	2	39	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307162	28458	2439	5894	4735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000474	30171	7156	2569	2783	3775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4271	996	329	365	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000470	69969	18357	5969	9607	11467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34883	8361	3562	9331	7553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001432	15	8	8	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3706	2969	5155	893	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001433	61543	16590	5890	5803	7902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2423	525	173	197	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000817	0	3305	1012	2326	3154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2336	2962	9278	13089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000816	0	0	0	0	0	0	0	0	0	0	0	0	7614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000811	8503	3000	913	883	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000478	50450	12973	4378	4558	6344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32687	6779	2445	1035	1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000813	8951	6322	715	795	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13208	18495	2918	1359	1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4000452	784	16812	0	5728	8090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9746	66625	0	3031	3073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4000450	83643	20976	6984	7986	11341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13272	3476	1224	3642	4857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4000983	20334	4709	1834	1891	2566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5024	1205	424	441	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000216	0	0	3064	3218	4209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000743	23002	5649	1888	1793	2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000742	602	93	41	65	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107470	17446	1326	4684	6815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4000988	476	413	35	50	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6040	6200	1615	3677	19265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000219	0	6	0	3452	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4907	0	40246	2381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4000459	74	5	7	386	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74103	433	4098	1553	2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3000748	407	52	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233767	47188	1503	78	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1288.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-668	30877	7643	2640	2981	4111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23631	5845	2000	2026	2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1288.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1288.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3323	0	0	0	0
contig-1288.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372	0	0	0	0
contig-1288.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1288.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1288.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-660	38185	10114	3548	3585	5725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6861	2311	592	644	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-663	30969	6132	2673	2126	2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7385	1551	588	426	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-662	20767	4979	19747	3529	5416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19631	8179	24553	7227	10055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-664	1	1	1	485	9587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	186	13901	43537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-667	27242	7007	2331	2541	3618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26806	10879	3324	4068	5787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1225	45414	10892	4110	4264	5645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17296	0	0	0
contig-5000215	336	5	613	12	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3732	598	3601	85	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-5000219	40873	9068	3025	3681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174780	40755	11076	9869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2018.32	0	0	0	0	0	37089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2663	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1224	14945	2901	943	1642	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74647	18987	615	5029	9098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1874.0	0	0	0	0	0	0	34392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001852	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1764.8	0	0	0	0	0	39497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1764.9	0	0	0	0	0	39670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001290	0	0	0	84	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001291	8317	2395	921	31	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15791	4658	15818	3949	5908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1764.2	0	0	0	0	0	33984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001293	28	47654	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10768	78881	0	1269	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001294	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001295	30728	6819	2558	2858	3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39760	9900	859	3746	5132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-1764.6	0	0	0	0	0	39802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-3001297	0	0	0	0	0	0	0	0	0	0	0	14862	0	0	0	0	0	0	0	5595	0	0	0	0	0	0	0	0	0	0	0	37488	0	0	0	0	0	0	0	11891
contig-2000968	88834	21027	7327	6624	9369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000969	24	16	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20701	5020	1697	73	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000964	140068	34067	12034	11391	17020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67049	16881	5576	4742	7896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000966	6	1	34	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1583	257	6413	0	1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000967	0	0	5867	0	8278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000961	8	4406	0	727	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	908	21	175	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000634	37312	9426	3173	2373	4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42848	8952	3142	881	4408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000635	43132	2	2371	1204	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164050	28	7515	1776	1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000637	157512	38758	13493	13760	19964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1967	421	161	146	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000630	0	0	1	672	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1872	2606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000631	0	0	0	0	0	0	0	0	0	0	0	0	14813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4466	0	0	0	0	0	0	0
contig-2000632	26324	6085	2355	1934	2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9113	2194	788	590	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-2000633	51896	13072	4460	4807	6811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65118	12932	4731	2298	6151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001233.10	0	0	0	0	0	0	0	262366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5811	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001233.11	0	0	0	0	0	0	0	266671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3425	0	0	0	0	0	0	0	0	0	0	0	0
contig-4001233.12	0	0	0	0	0	0	0	265348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741	0	0	0	0	0	0	0	0	0	0	0	0
